Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_376.jpg;0;1;0;0.7716534;99.91849;85.88984;1.189946;50.56619;0.0001217691
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_417.jpg;0;1;0;0.8012118;99.93903;85.91458;1.202371;50.50336;-0.0004931628
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_463.jpg;0;1;0;0.8393942;99.97159;85.9538;1.222281;50.42406;-0.0004971694
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_509.jpg;0;1;0;0.8957374;99.99431;85.98115;1.229505;50.38834;-0.0004771292
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_551.jpg;0;1;0;0.9286906;100.0179;86.00951;1.232922;50.37935;-0.0006888346
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_593.jpg;0;1;0;0.9614779;100.0423;86.03875;1.22901;50.37653;-0.0006994815
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_633.jpg;0;1;0;0.9937001;100.0675;86.06892;1.219592;50.37243;-0.0006551529
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_681.jpg;0;1;0;1.015092;100.1066;86.11583;1.209556;50.35138;-0.0001842694
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_730.jpg;0;1;0;1.047044;100.1338;86.14837;1.214447;50.36356;-0.001382437
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_776.jpg;0;1;0;1.104767;100.162;86.18219;1.225374;50.36351;-0.0009160151
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_816.jpg;0;1;0;1.135327;100.191;86.21689;1.230584;50.35642;-0.0008355835
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_858.jpg;0;1;0;1.162307;100.2206;86.25233;1.22584;50.34007;-0.0006803998
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_901.jpg;0;1;0;1.195315;100.2666;86.30739;1.224751;50.28825;-0.0006839756
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_943.jpg;0;1;0;1.226814;100.2983;86.34534;1.22893;50.26703;-0.000758352
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_984.jpg;0;1;0;1.256186;100.3308;86.38422;1.232435;50.24734;-0.0006456822
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_027.jpg;0;1;0;1.289401;100.3642;86.42404;1.2342;50.2341;-0.0008517302
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_071.jpg;0;1;0;1.338357;100.3984;86.46482;1.235805;50.21838;-0.0007194717
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_113.jpg;0;1;0;1.369254;100.4334;86.5066;1.240096;50.20224;-0.0007992659
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_154.jpg;0;1;0;1.399266;100.4692;86.54927;1.241605;50.19421;-0.00091514
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_196.jpg;0;1;0;1.431165;100.5059;86.59296;1.24588;50.1806;-0.0008918172
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_237.jpg;0;1;0;1.463649;100.5434;86.63757;1.248002;50.16998;-0.0008787948
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_279.jpg;0;1;0;1.493812;100.6011;86.70625;1.249395;50.15761;-0.0008986503
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_321.jpg;0;1;0;1.525826;100.6407;86.75327;1.254427;50.15044;-0.0009778052
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_367.jpg;0;1;0;1.572523;100.681;86.8012;1.256759;50.14254;-0.0009477031
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_409.jpg;0;1;0;1.603416;100.7222;86.85009;1.259528;50.13484;-0.0009584057
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_450.jpg;0;1;0;1.634256;100.7641;86.89992;1.262423;50.12732;-0.0009754863
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_492.jpg;0;1;0;1.66504;100.8068;86.95067;1.265188;50.11993;-0.0009845875
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_534.jpg;0;1;0;1.695757;100.8504;87.00237;1.267628;50.11262;-0.0009972383
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_580.jpg;0;1;0;1.726404;100.9172;87.08169;1.273031;50.10115;-0.001026116
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_626.jpg;0;1;0;1.756134;100.9627;87.13566;1.272871;50.09616;-0.001038845
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_668.jpg;0;1;0;1.787516;101.009;87.19064;1.276392;50.08685;-0.001040528
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_713.jpg;0;1;0;1.832199;101.0562;87.24653;1.28094;50.08075;-0.001081041
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_759.jpg;0;1;0;1.863405;101.1283;87.33204;1.282815;50.06859;-0.001056436
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_801.jpg;0;1;0;1.893418;101.1774;87.39021;1.286442;50.06237;-0.001097562
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_847.jpg;0;1;0;1.923659;101.2273;87.44934;1.291727;50.0537;-0.001096764
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_887.jpg;0;1;0;1.968772;101.278;87.50932;1.293728;50.04676;-0.00110285
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_12_930.jpg;0;1;0;1.998839;101.3294;87.57019;1.293228;50.03933;-0.0011072
